x,y,z
-3.9869281649589536e-07,-4.858086109161377e-07,-1.6691724777221678e-05
-3.7686195969581603e-07,-4.592076241970062e-07,-1.7370275497436524e-05
-3.7686195969581603e-07,-4.592076241970062e-07,-1.6629724502563475e-05
-4.20057475566864e-07,-4.20057475566864e-07,-2.1370275497436523e-05
-4.20057475566864e-07,-4.20057475566864e-07,-2.0629724502563474e-05
-3.934231102466583e-07,-3.934231102466583e-07,-2.1424392700195313e-05
-3.934231102466583e-07,-3.934231102466583e-07,-2.0575607299804685e-05
-4.280198514461517e-07,-3.5126683115959164e-07,-2.1428241729736328e-05
-3.958540856838226e-07,-3.904609382152557e-07,-2.142466354370117e-05
-4.280198514461517e-07,-3.5126683115959164e-07,-2.057175827026367e-05
-3.5126683115959164e-07,-4.280198514461517e-07,-2.1428241729736328e-05
-3.904609382152557e-07,-3.958540856838226e-07,-2.057533645629883e-05
-3.5126683115959164e-07,-4.280198514461517e-07,-2.057175827026367e-05
-4.20057475566864e-07,-4.20057475566864e-07,-1.7370275497436524e-05
-3.934231102466583e-07,-3.934231102466583e-07,-1.742439270019531e-05
-4.20057475566864e-07,-4.20057475566864e-07,-1.6629724502563475e-05
-3.934231102466583e-07,-3.934231102466583e-07,-1.6575607299804686e-05
-4.280198514461517e-07,-3.5126683115959164e-07,-1.742824172973633e-05
-3.958540856838226e-07,-3.904609382152557e-07,-1.742466354370117e-05
-4.280198514461517e-07,-3.5126683115959164e-07,-1.657175827026367e-05
-3.5126683115959164e-07,-4.280198514461517e-07,-1.742824172973633e-05
-3.904609382152557e-07,-3.958540856838226e-07,-1.6575336456298826e-05
-3.5126683115959164e-07,-4.280198514461517e-07,-1.657175827026367e-05
-5.404127836227416e-07,-4.435053169727325e-07,-1.3035454750061034e-05
-5.404127836227416e-07,-4.435053169727325e-07,-1.2964545249938964e-05
-5.348674654960632e-07,-4.389543533325195e-07,-1.3105998992919921e-05
-5.348674654960632e-07,-4.389543533325195e-07,-1.2894001007080077e-05
-5.812817215919494e-07,-3.884000182151794e-07,-1.3035454750061034e-05
-5.812817215919494e-07,-3.884000182151794e-07,-1.2964545249938964e-05
-5.753169655799866e-07,-3.8441449403762815e-07,-1.3105998992919921e-05
-5.753169655799866e-07,-3.8441449403762815e-07,-1.2894001007080077e-05
-5.634486675262451e-07,-3.764843940734863e-07,-1.3175457000732421e-05
-5.45798659324646e-07,-3.6469101905822754e-07,-1.324311351776123e-05
-5.634486675262451e-07,-3.764843940734863e-07,-1.2824542999267577e-05
